a50d5329-901e-4748-8777-bb969f96fcce,2021-03-04 17-36-50,637504762108886033,637504762108886033,dev,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,dev,api_onapplicationvalidatingwithtoken_aspx,application activate with token, add new key register,false,default
db088961-e21d-45b6-b9bb-700a8d608463,2021-03-04 17-36-55,637504762156025817,637504762156025817,dev,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,dev,api_onapplicationvalidatingwithkey_aspx,application activate with key, License key is expired,false,{"guid":"d3b402c9-a74a-4ae3-b386-7fa144f89d76","created":"637504759556678664","updated":"637504759602312335","status":"production","appName":"BigBox","appDescription":"BigBox Evaluation","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"dev","version":"1.2","updateMessage":"already latest update","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"82fcc236-f452-4934-a290-2b3a5b5c5762","appToken":"14678c82-e7f0-4dd5-8096-92e1529c2b48","appStatus":"active","appTokenExpire":"637503789773656860","appNextCheck":"637503789773656860","publisherName":"Darkspede","publishUrl":"https://darkspede.com","publishEmail":"info@darkspede.com","clientName":"Darkspede","clientID":"com.darkspede","clientPostcode":"3051","clientEmail":"info@darkspede.com","accessEndPoint":"27.32.225.150\n"}
e2bb249c-3461-42ff-887b-07010d57bb3d,2021-03-04 17-37-07,637504762272709455,637504762272709455,dev,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,dev,api_onapplicationvalidatingwithkey_aspx,application activate with key, License key is expired,false,{"guid":"d3b402c9-a74a-4ae3-b386-7fa144f89d76","created":"637504759556678664","updated":"637504759602312335","status":"production","appName":"BigBox","appDescription":"BigBox Evaluation","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"dev","version":"1.2","updateMessage":"already latest update","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"82fcc236-f452-4934-a290-2b3a5b5c5762","appToken":"14678c82-e7f0-4dd5-8096-92e1529c2b48","appStatus":"active","appTokenExpire":"637503789773656860","appNextCheck":"637503789773656860","publisherName":"Darkspede","publishUrl":"https://darkspede.com","publishEmail":"info@darkspede.com","clientName":"Darkspede","clientID":"com.darkspede","clientPostcode":"3051","clientEmail":"info@darkspede.com","accessEndPoint":"27.32.225.150\n"}
2f86a456-8c37-4270-847a-0bbed6431a3d,2021-03-04 17-37-23,637504762436540527,637504762436540527,dev,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,dev,api_onapplicationvalidatingwithkey_aspx,application activate with key, License key is expired,false,{"guid":"d3b402c9-a74a-4ae3-b386-7fa144f89d76","created":"637504759556678664","updated":"637504759602312335","status":"production","appName":"BigBox","appDescription":"BigBox Evaluation","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"dev","version":"1.2","updateMessage":"already latest update","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"82fcc236-f452-4934-a290-2b3a5b5c5762","appToken":"14678c82-e7f0-4dd5-8096-92e1529c2b48","appStatus":"active","appTokenExpire":"637503789773656860","appNextCheck":"637503789773656860","publisherName":"Darkspede","publishUrl":"https://darkspede.com","publishEmail":"info@darkspede.com","clientName":"Darkspede","clientID":"com.darkspede","clientPostcode":"3051","clientEmail":"info@darkspede.com","accessEndPoint":"27.32.225.150\n"}
1481b93b-21f5-4697-a502-2c60998e0cfb,2021-03-04 17-37-25,637504762459994010,637504762459994010,dev,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,dev,api_onapplicationvalidatingwithkey_aspx,application activate with key, License key is expired,false,{"guid":"d3b402c9-a74a-4ae3-b386-7fa144f89d76","created":"637504759556678664","updated":"637504759602312335","status":"production","appName":"BigBox","appDescription":"BigBox Evaluation","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"dev","version":"1.2","updateMessage":"already latest update","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"82fcc236-f452-4934-a290-2b3a5b5c5762","appToken":"14678c82-e7f0-4dd5-8096-92e1529c2b48","appStatus":"active","appTokenExpire":"637503789773656860","appNextCheck":"637503789773656860","publisherName":"Darkspede","publishUrl":"https://darkspede.com","publishEmail":"info@darkspede.com","clientName":"Darkspede","clientID":"com.darkspede","clientPostcode":"3051","clientEmail":"info@darkspede.com","accessEndPoint":"27.32.225.150\n"}
949a0a9a-dbaa-4822-a952-946f6214f8b8,2021-03-04 17-37-28,637504762488476844,637504762488476844,dev,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,dev,api_onapplicationvalidatingwithkey_aspx,application activate with key, License key is expired,false,{"guid":"d3b402c9-a74a-4ae3-b386-7fa144f89d76","created":"637504759556678664","updated":"637504759602312335","status":"production","appName":"BigBox","appDescription":"BigBox Evaluation","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"dev","version":"1.2","updateMessage":"already latest update","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"82fcc236-f452-4934-a290-2b3a5b5c5762","appToken":"14678c82-e7f0-4dd5-8096-92e1529c2b48","appStatus":"active","appTokenExpire":"637503789773656860","appNextCheck":"637503789773656860","publisherName":"Darkspede","publishUrl":"https://darkspede.com","publishEmail":"info@darkspede.com","clientName":"Darkspede","clientID":"com.darkspede","clientPostcode":"3051","clientEmail":"info@darkspede.com","accessEndPoint":"27.32.225.150\n"}
8e037bf6-c33f-493b-9ec0-a0b2875f14c2,2021-03-04 17-37-30,637504762503076890,637504762503076890,dev,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,dev,api_onapplicationvalidatingwithkey_aspx,application activate with key, License key is expired,false,{"guid":"d3b402c9-a74a-4ae3-b386-7fa144f89d76","created":"637504759556678664","updated":"637504759602312335","status":"production","appName":"BigBox","appDescription":"BigBox Evaluation","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"dev","version":"1.2","updateMessage":"already latest update","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"82fcc236-f452-4934-a290-2b3a5b5c5762","appToken":"14678c82-e7f0-4dd5-8096-92e1529c2b48","appStatus":"active","appTokenExpire":"637503789773656860","appNextCheck":"637503789773656860","publisherName":"Darkspede","publishUrl":"https://darkspede.com","publishEmail":"info@darkspede.com","clientName":"Darkspede","clientID":"com.darkspede","clientPostcode":"3051","clientEmail":"info@darkspede.com","accessEndPoint":"27.32.225.150\n"}
788bc535-3457-4a09-9016-9948cefc5bca,2021-03-04 17-37-46,637504762666461956,637504762666461956,dev,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,dev,api_onapplicationvalidatingwithkey_aspx,application activate with key, License key is expired,false,{"guid":"d3b402c9-a74a-4ae3-b386-7fa144f89d76","created":"637504759556678664","updated":"637504759602312335","status":"production","appName":"BigBox","appDescription":"BigBox Evaluation","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"dev","version":"1.2","updateMessage":"already latest update","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"82fcc236-f452-4934-a290-2b3a5b5c5762","appToken":"14678c82-e7f0-4dd5-8096-92e1529c2b48","appStatus":"active","appTokenExpire":"637503789773656860","appNextCheck":"637503789773656860","publisherName":"Darkspede","publishUrl":"https://darkspede.com","publishEmail":"info@darkspede.com","clientName":"Darkspede","clientID":"com.darkspede","clientPostcode":"3051","clientEmail":"info@darkspede.com","accessEndPoint":"27.32.225.150\n"}
86510787-8a36-452d-9610-8424cc067e39,2021-03-04 17-38-43,637504763239018052,637504763239018052,dev,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,dev,api_onapplicationvalidatingwithkey_aspx,application activate with key, license activated,true,{"guid":"d3b402c9-a74a-4ae3-b386-7fa144f89d76","created":"637504762107967535","updated":"637504763238620676","status":"production","appName":"BigBox","appDescription":"BigBox Evaluation","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"dev","version":"1.2","updateMessage":"already latest update","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"82fcc236-f452-4934-a290-2b3a5b5c5762","appToken":"19d07ee0-fd0e-47b9-9abe-1c0d2f57bf4f","appStatus":"active","appTokenExpire":"638712000000000000","appNextCheck":"637503789773656860","publisherName":"Darkspede","publishUrl":"https://darkspede.com","publishEmail":"info@darkspede.com","clientName":"Darkspede","clientID":"com.darkspede","clientPostcode":"3051","clientEmail":"info@darkspede.com","accessEndPoint":"27.32.225.150\n"}
47b195a1-c18b-4f34-a1d9-5733d186fc01,2021-03-04 17-39-04,637504763446794861,637504763446794861,dev,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,dev,api_onapplicationvalidatingwithtoken_aspx,application activate with token, add new key register,false,default
d3d986cd-0da3-4784-b4ee-efff79134b16,2021-03-04 17-42-40,637504765608198621,637504765608198621,dev,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,dev,api_onapplicationvalidatingwithtoken_aspx,application activate with token, new token updated,false,{"guid":"d3b402c9-a74a-4ae3-b386-7fa144f89d76","created":"637504763446540730","updated":"637504765607950539","status":"production","appName":"BigBox","appDescription":"BigBox Evaluation","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"dev","version":"1.2","updateMessage":"already latest update","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"82fcc236-f452-4934-a290-2b3a5b5c5762","appToken":"621e031a-552b-4757-b32d-e47986fe1d7c","appStatus":"active","appTokenExpire":"638712000000000000","appNextCheck":"637503789773656860","publisherName":"Darkspede","publishUrl":"https://darkspede.com","publishEmail":"info@darkspede.com","clientName":"Darkspede","clientID":"com.darkspede","clientPostcode":"3051","clientEmail":"info@darkspede.com","accessEndPoint":"27.32.225.150\n"}
130529b6-fe74-4ec7-84fa-e0fcf19c33ad,2021-03-04 17-43-24,637504766047934232,637504766047934232,dev,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,dev,api_onapplicationvalidatingwithtoken_aspx,application activate with token, add new key register,false,{"guid":"f5ebfaa7-813b-4e9c-aa3c-644b31313377","created":"637504766047673217","updated":"637504766047673217","status":"production","appName":"BigBox","appDescription":"BigBox Evaluation","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"default","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"dev","version":"1.2","updateMessage":"default","redirectUrl":"default","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"82fcc236-f452-4934-a290-2b3a5b5c5762","appToken":"default","appStatus":"deactive","appTokenExpire":"637503879425813045","appNextCheck":"637503879425813045","publisherName":"default","publishUrl":"default","publishEmail":"default","clientName":"default","clientID":"default","clientPostcode":"default","clientEmail":"default","accessEndPoint":"27.32.225.150\n"}
a7d4e279-f277-4bd0-9fdd-f4df79135d94,2021-03-04 17-43-38,637504766184503788,637504766184503788,dev,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,dev,api_onapplicationvalidatingwithkey_aspx,application activate with key, key not find,false,{"guid":"f5ebfaa7-813b-4e9c-aa3c-644b31313377","created":"637504743425813045","updated":"637504743425813045","status":"production","appName":"BigBox","appDescription":"BigBox Evaluation","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"default","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"dev","version":"1.2","updateMessage":"default","redirectUrl":"default","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"82fcc236-f452-4934-a290-2b3a5b5c5762","appToken":"default","appStatus":"deactive","appTokenExpire":"637503879425813045","appNextCheck":"637503879425813045","publisherName":"default","publishUrl":"default","publishEmail":"default","clientName":"default","clientID":"default","clientPostcode":"default","clientEmail":"default","accessEndPoint":"27.32.225.150\n"}
7fb2d3e0-d906-44f9-8921-b009e3cbbc26,2021-03-04 17-45-13,637504767130776692,637504767130776692,dev,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,dev,api_onapplicationvalidatingwithkey_aspx,application activate with key, key not find,false,{"guid":"f5ebfaa7-813b-4e9c-aa3c-644b31313377","created":"637504743425813045","updated":"637504743425813045","status":"production","appName":"BigBox","appDescription":"BigBox Evaluation","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"default","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"dev","version":"1.2","updateMessage":"default","redirectUrl":"default","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"82fcc236-f452-4934-a290-2b3a5b5c5762","appToken":"default","appStatus":"deactive","appTokenExpire":"637503879425813045","appNextCheck":"637503879425813045","publisherName":"default","publishUrl":"default","publishEmail":"default","clientName":"default","clientID":"default","clientPostcode":"default","clientEmail":"default","accessEndPoint":"27.32.225.150\n"}
